Game_ID,Player_ID,OffRtg,DefRtg
559912f00a5ed116f71cb72ecc991a5b,7ad61d685fab533836df6c4605db1ac2,0,0
559912f00a5ed116f71cb72ecc991a5b,ff52c317e26534ae1679da3c917e9fec,78.02,110.34
559912f00a5ed116f71cb72ecc991a5b,25b9943b95a816346c06eae76c78a593,0,0
559912f00a5ed116f71cb72ecc991a5b,ef232aca3c330ff4f84215374638d026,0,0
559912f00a5ed116f71cb72ecc991a5b,11beb0ae23e6425510297a31fa21881e,83.33,107.04
559912f00a5ed116f71cb72ecc991a5b,1177a5cdd245dc40c6c39bac4df89ce3,77.78,100.0
559912f00a5ed116f71cb72ecc991a5b,6ad10958a1d4920dccb1daec39bebd6b,84.15,111.11
559912f00a5ed116f71cb72ecc991a5b,83c15c0962941640faab838a8f6f151d,81.11,108.89
559912f00a5ed116f71cb72ecc991a5b,a3bac86ad549b2f128a62399d73d6299,106.25,105.88
559912f00a5ed116f71cb72ecc991a5b,41c0674725d4cddab004649e9db5a3ce,103.7,106.9
559912f00a5ed116f71cb72ecc991a5b,90ba0d1de241290df2e124a5e02d68ef,98.11,108.62
559912f00a5ed116f71cb72ecc991a5b,1f568a2342e4c375873d49a15e2d4448,77.78,110.0
559912f00a5ed116f71cb72ecc991a5b,31f28da997f1ed51f0f688b9d004b269,0,0
58f4e85cad83adedfa96749b0cde2564,fb64ca4b8beaf4c4c6e4575fe2f3abd7,90.0,116.25
58f4e85cad83adedfa96749b0cde2564,f3d6e924c2736c9e5771b0784e31c2df,0,0
58f4e85cad83adedfa96749b0cde2564,32c044aa84d75ccd78c3c9f2aeb33bd9,94.74,97.37
58f4e85cad83adedfa96749b0cde2564,7f438c18058290903c46dfe9d71bd68a,94.44,130.19
58f4e85cad83adedfa96749b0cde2564,8c7a7249d80b1489594b3a2a87f3f19d,114.29,75.0
58f4e85cad83adedfa96749b0cde2564,1dabb767e07d0aa702ee58d41c15eab1,100.0,118.6
58f4e85cad83adedfa96749b0cde2564,95920e4bf5b6c15ba8dffbf959b38ba5,85.45,135.19
58f4e85cad83adedfa96749b0cde2564,722a380c9b59ef42226e8d392824dcb9,78.43,126.92
58f4e85cad83adedfa96749b0cde2564,ef8b068ab7ac9d387b256404acd24cd5,80.0,148.48
58f4e85cad83adedfa96749b0cde2564,e49b2cc3f9aacd500b11a35b1c57112d,0,0
58f4e85cad83adedfa96749b0cde2564,36fdadf436b164ee29174c8e1fde7271,104.26,106.38
58f4e85cad83adedfa96749b0cde2564,942a84f05f4ab956125f68ec0963481f,97.56,100.0
58f4e85cad83adedfa96749b0cde2564,c950aaad2e56c87e9ac7281016d37cb6,114.29,75.0
58f4e85cad83adedfa96749b0cde2564,619d3e44dc84b366bd685de3e94b3bec,133.33,0.0
58f4e85cad83adedfa96749b0cde2564,18a823379f2bf4e4be8b419698cde91c,0,0
58f4e85cad83adedfa96749b0cde2564,255fe2a8be0ed5c06dd99969ab4fea55,100.0,146.15
58f4e85cad83adedfa96749b0cde2564,94e99d76e87ee926faab66d382b3a955,66.67,120.0
58f4e85cad83adedfa96749b0cde2564,52c6125836c465f4ac5232121dacb49d,108.33,92.31
58f4e85cad83adedfa96749b0cde2564,ff59dc439c6c323320bc355afe884fcb,108.89,80.85
58f4e85cad83adedfa96749b0cde2564,3626b893fc73a5cbd67d1ea48a5c7039,121.33,82.43
58f4e85cad83adedfa96749b0cde2564,0b978fcfa7f2ec839c563a755e345ff8,141.18,121.43
58f4e85cad83adedfa96749b0cde2564,bfef77a3e57907855444410d490e7bfd,148.48,82.35
58f4e85cad83adedfa96749b0cde2564,1a6703883f8f47bb4daf09c03be3bda2,121.33,97.33
58f4e85cad83adedfa96749b0cde2564,31598ba01a3fff03ed0a87d7dea11dfe,105.26,77.36
58f4e85cad83adedfa96749b0cde2564,a1591595c04d12e88e3cb427fb667618,115.79,96.05
58f4e85cad83adedfa96749b0cde2564,6f6a807d57aae8f651222523dc82dc35,66.67,120.0
58f4e85cad83adedfa96749b0cde2564,fbcda0bcb861e4726ca8871b8965ede4,0,0
58f4e85cad83adedfa96749b0cde2564,14de632b07100527b0ced12fd4eeffb7,0,0
58f4e85cad83adedfa96749b0cde2564,821887f9a002be16b5f79729fae59e01,66.67,120.0
58f4e85cad83adedfa96749b0cde2564,3d75035d20b173a867d4bf32c8a58f0b,102.78,97.06
5a2bb80caeb8ee7d84bca860e2c38249,fb64ca4b8beaf4c4c6e4575fe2f3abd7,117.95,115.38
5a2bb80caeb8ee7d84bca860e2c38249,f3d6e924c2736c9e5771b0784e31c2df,0,0
5a2bb80caeb8ee7d84bca860e2c38249,32c044aa84d75ccd78c3c9f2aeb33bd9,111.76,103.17
5a2bb80caeb8ee7d84bca860e2c38249,7f438c18058290903c46dfe9d71bd68a,107.69,120.0
5a2bb80caeb8ee7d84bca860e2c38249,8c7a7249d80b1489594b3a2a87f3f19d,0,0
5a2bb80caeb8ee7d84bca860e2c38249,1dabb767e07d0aa702ee58d41c15eab1,118.64,115.52
5a2bb80caeb8ee7d84bca860e2c38249,95920e4bf5b6c15ba8dffbf959b38ba5,115.79,97.14
5a2bb80caeb8ee7d84bca860e2c38249,722a380c9b59ef42226e8d392824dcb9,113.04,107.46
5a2bb80caeb8ee7d84bca860e2c38249,ef8b068ab7ac9d387b256404acd24cd5,108.0,144.0
5a2bb80caeb8ee7d84bca860e2c38249,e49b2cc3f9aacd500b11a35b1c57112d,95.24,134.78
5a2bb80caeb8ee7d84bca860e2c38249,36fdadf436b164ee29174c8e1fde7271,94.74,123.81
5a2bb80caeb8ee7d84bca860e2c38249,942a84f05f4ab956125f68ec0963481f,0,0
5a2bb80caeb8ee7d84bca860e2c38249,c950aaad2e56c87e9ac7281016d37cb6,0,0
5a2bb80caeb8ee7d84bca860e2c38249,619d3e44dc84b366bd685de3e94b3bec,0,0
5a2bb80caeb8ee7d84bca860e2c38249,18a823379f2bf4e4be8b419698cde91c,0,0
5a2bb80caeb8ee7d84bca860e2c38249,44230324724c84f122ac62a5f0918314,120.31,110.94
5a2bb80caeb8ee7d84bca860e2c38249,48ec4e6c52f418d5ca4ef510ba473ea0,113.92,120.0
5a2bb80caeb8ee7d84bca860e2c38249,616281dee946056b071699476fdee9ec,132.0,123.53
5a2bb80caeb8ee7d84bca860e2c38249,e814950408915f43de2b079dce7c21c5,79.63,115.79
5a2bb80caeb8ee7d84bca860e2c38249,99104de2626f67c1fa2ce70504970c3f,88.1,95.24
5a2bb80caeb8ee7d84bca860e2c38249,1b37fed4823f31ccbf03515f4b9fe438,0,0
5a2bb80caeb8ee7d84bca860e2c38249,d00d552bc4e50f63f9397a74514519ba,0,0
5a2bb80caeb8ee7d84bca860e2c38249,4ef3dae16c436459ff05156abca5cebd,112.5,113.33
5a2bb80caeb8ee7d84bca860e2c38249,902362537ff2a39c0c0cfb82ab0adac2,0,0
5a2bb80caeb8ee7d84bca860e2c38249,4413c19cf092bda39332d7833c90bfe6,0,0
5a2bb80caeb8ee7d84bca860e2c38249,bf6ed471f8425903310f08548a206905,0,0
5a2bb80caeb8ee7d84bca860e2c38249,5cce6ffa455e6372d9de0de400482ab6,114.81,117.86
5a2bb80caeb8ee7d84bca860e2c38249,4dd3d6a51dc97c651d3a86eec4362a1f,130.65,106.35
5a2bb80caeb8ee7d84bca860e2c38249,7027df5d9c51192f3527ac8c74b4d08d,0,0
5a2bb80caeb8ee7d84bca860e2c38249,d81d912f81fa43178f423aa89a713e96,114.29,114.29
62083f5d100803b41537d7afa1de25b3,fb64ca4b8beaf4c4c6e4575fe2f3abd7,113.16,105.33
62083f5d100803b41537d7afa1de25b3,f3d6e924c2736c9e5771b0784e31c2df,0,0
62083f5d100803b41537d7afa1de25b3,32c044aa84d75ccd78c3c9f2aeb33bd9,121.67,101.75
62083f5d100803b41537d7afa1de25b3,7f438c18058290903c46dfe9d71bd68a,117.39,112.31
62083f5d100803b41537d7afa1de25b3,8c7a7249d80b1489594b3a2a87f3f19d,61.54,103.85
62083f5d100803b41537d7afa1de25b3,1dabb767e07d0aa702ee58d41c15eab1,95.65,120.83
62083f5d100803b41537d7afa1de25b3,95920e4bf5b6c15ba8dffbf959b38ba5,113.85,109.38
62083f5d100803b41537d7afa1de25b3,722a380c9b59ef42226e8d392824dcb9,148.65,108.33
62083f5d100803b41537d7afa1de25b3,ef8b068ab7ac9d387b256404acd24cd5,0,0
62083f5d100803b41537d7afa1de25b3,e49b2cc3f9aacd500b11a35b1c57112d,87.5,112.0
62083f5d100803b41537d7afa1de25b3,36fdadf436b164ee29174c8e1fde7271,96.97,93.94
62083f5d100803b41537d7afa1de25b3,942a84f05f4ab956125f68ec0963481f,90.91,115.91
62083f5d100803b41537d7afa1de25b3,c950aaad2e56c87e9ac7281016d37cb6,0,0
62083f5d100803b41537d7afa1de25b3,619d3e44dc84b366bd685de3e94b3bec,0,0
62083f5d100803b41537d7afa1de25b3,18a823379f2bf4e4be8b419698cde91c,0,0
62083f5d100803b41537d7afa1de25b3,efdf75393e50b635b2ea854471a88345,0,0
62083f5d100803b41537d7afa1de25b3,3691a0fcae960edcb40de2300f0f4a90,107.58,117.91
62083f5d100803b41537d7afa1de25b3,418c3464b096a90c269ae5145ddf4d92,104.69,109.09
62083f5d100803b41537d7afa1de25b3,ce131b461fdfb50c5c1276a796638466,122.22,82.35
62083f5d100803b41537d7afa1de25b3,900cd9f9e6b0339101bbc843bc0fec6c,104.26,97.87
62083f5d100803b41537d7afa1de25b3,6861bcedc7a5448ec9fb79c65db0ef6f,102.13,117.02
62083f5d100803b41537d7afa1de25b3,95e4a68c9596fa7884f955c14ab1ea84,110.0,121.67
62083f5d100803b41537d7afa1de25b3,4c4a14556a26a6fb83497a85c5bba602,115.69,94.12
62083f5d100803b41537d7afa1de25b3,349033e700f4f61c4acecbfbfe4225eb,66.67,200.0
62083f5d100803b41537d7afa1de25b3,64e4b07f8d90902bcab1aa9e6b5d2ecf,102.99,110.14
62083f5d100803b41537d7afa1de25b3,83d6b908e0df4b3aa13b684fa74c544c,0,0
62083f5d100803b41537d7afa1de25b3,137eed94de2c9698e4ac04e9ae73df02,106.67,106.9
62083f5d100803b41537d7afa1de25b3,456adb7fd5329bfe1c8dce6b5dafa22c,0,0
62083f5d100803b41537d7afa1de25b3,f5e2c91dffa679bce11356eb8b60d26c,0,0
62083f5d100803b41537d7afa1de25b3,a4d4f9a2e312a7969d818a7175266578,0,0
624e85db99e59ea7bbbdc0f74923f645,ec3eb26ab9e0bcdf5f3031a9f41c8de5,97.53,91.46
624e85db99e59ea7bbbdc0f74923f645,99c5c3c644cec5a34a103d2c342b49bd,0,0
624e85db99e59ea7bbbdc0f74923f645,23ac8d5d5177ac07a13c2e09b36fa875,114.81,137.93
624e85db99e59ea7bbbdc0f74923f645,1b79692937a3433c730fda1c9848a158,101.59,88.71
624e85db99e59ea7bbbdc0f74923f645,a332971ac98803a5059664c432a420f5,87.65,95.0
624e85db99e59ea7bbbdc0f74923f645,5fd232375e25673e5a7ea79148b580e7,95.4,103.41
624e85db99e59ea7bbbdc0f74923f645,a811b9be4a6f970237dc876deb1c7303,88.89,150.0
624e85db99e59ea7bbbdc0f74923f645,a6dbbde894c43161e209766cf210a41d,0,0
624e85db99e59ea7bbbdc0f74923f645,ead40f339c8cec51277a00ce727bf90b,0,0
624e85db99e59ea7bbbdc0f74923f645,a78b94cd8bd99d6621af9965df740b9c,93.33,110.64
624e85db99e59ea7bbbdc0f74923f645,604cf20c0817fd4629c73902f4c6dd1c,96.77,112.5
624e85db99e59ea7bbbdc0f74923f645,0fb72becf2760a5039acf1bf9e6e4ed9,95.16,90.62
624e85db99e59ea7bbbdc0f74923f645,4f337e87813201f702810d4521f0c8ba,0,0
624e85db99e59ea7bbbdc0f74923f645,da217bfb57d487191f07658d51478cf6,0,0
624e85db99e59ea7bbbdc0f74923f645,80be35a1a47cbbefd4e0ca76eb28fcb4,0,0
624e85db99e59ea7bbbdc0f74923f645,c4d3f5f09856d59a1ebd1618e137dc57,0,0
624e85db99e59ea7bbbdc0f74923f645,a05b7a85a87b3c7789bf03ec6de8a132,92.41,89.74
624e85db99e59ea7bbbdc0f74923f645,6fd2a56d4457a4617bc4931d6c9f3f31,129.63,64.0
624e85db99e59ea7bbbdc0f74923f645,ec1701b0740d49558c0e4292fbcf5d28,111.84,95.95
624e85db99e59ea7bbbdc0f74923f645,0e35575a0624318cc691947fe700df94,0,0
624e85db99e59ea7bbbdc0f74923f645,355440241677831feb31321e4f47389c,0,0
624e85db99e59ea7bbbdc0f74923f645,fe4fc80aa14544264b2eca38dbe85bd1,72.09,102.27
624e85db99e59ea7bbbdc0f74923f645,5254f09164f6bcfba80a12e595ca4724,92.86,95.89
624e85db99e59ea7bbbdc0f74923f645,545561642487bf6991898bd62e9c3172,0,0
624e85db99e59ea7bbbdc0f74923f645,fde04f931b1efe670ec01ec59424cd20,131.82,119.05
624e85db99e59ea7bbbdc0f74923f645,f85a47779c423d73ea3b2aa48c54ff8b,120.0,91.3
624e85db99e59ea7bbbdc0f74923f645,093587100e2037b5dec3199d77b35e8b,0,0
624e85db99e59ea7bbbdc0f74923f645,ce84530bdb8f4a9e7cf97e14d536b8a0,87.5,128.0
624e85db99e59ea7bbbdc0f74923f645,59fa10b4c9f3cd3cf1048a41966fe24e,96.67,91.21
624e85db99e59ea7bbbdc0f74923f645,68b4e768ed5b52bf2d2f882ebd051c66,0,0
681bafe84c48e522bc72eba7b3a04b4a,ec3eb26ab9e0bcdf5f3031a9f41c8de5,90.74,103.77
681bafe84c48e522bc72eba7b3a04b4a,99c5c3c644cec5a34a103d2c342b49bd,0,0
681bafe84c48e522bc72eba7b3a04b4a,23ac8d5d5177ac07a13c2e09b36fa875,87.5,112.5
681bafe84c48e522bc72eba7b3a04b4a,1b79692937a3433c730fda1c9848a158,88.0,108.0
681bafe84c48e522bc72eba7b3a04b4a,a332971ac98803a5059664c432a420f5,106.38,98.9
681bafe84c48e522bc72eba7b3a04b4a,5fd232375e25673e5a7ea79148b580e7,106.32,95.65
681bafe84c48e522bc72eba7b3a04b4a,a811b9be4a6f970237dc876deb1c7303,66.67,106.25
681bafe84c48e522bc72eba7b3a04b4a,a6dbbde894c43161e209766cf210a41d,0,0
681bafe84c48e522bc72eba7b3a04b4a,ead40f339c8cec51277a00ce727bf90b,0,0
681bafe84c48e522bc72eba7b3a04b4a,a78b94cd8bd99d6621af9965df740b9c,105.68,91.67
681bafe84c48e522bc72eba7b3a04b4a,604cf20c0817fd4629c73902f4c6dd1c,118.87,90.0
681bafe84c48e522bc72eba7b3a04b4a,0fb72becf2760a5039acf1bf9e6e4ed9,124.0,104.26
681bafe84c48e522bc72eba7b3a04b4a,4f337e87813201f702810d4521f0c8ba,85.71,157.14
681bafe84c48e522bc72eba7b3a04b4a,da217bfb57d487191f07658d51478cf6,0,0
681bafe84c48e522bc72eba7b3a04b4a,80be35a1a47cbbefd4e0ca76eb28fcb4,0,0
681bafe84c48e522bc72eba7b3a04b4a,c4d3f5f09856d59a1ebd1618e137dc57,0,0
681bafe84c48e522bc72eba7b3a04b4a,a05b7a85a87b3c7789bf03ec6de8a132,85.92,100.0
681bafe84c48e522bc72eba7b3a04b4a,6fd2a56d4457a4617bc4931d6c9f3f31,72.73,109.09
681bafe84c48e522bc72eba7b3a04b4a,ec1701b0740d49558c0e4292fbcf5d28,102.04,105.88
681bafe84c48e522bc72eba7b3a04b4a,0e35575a0624318cc691947fe700df94,60.0,155.56
681bafe84c48e522bc72eba7b3a04b4a,355440241677831feb31321e4f47389c,0,0
681bafe84c48e522bc72eba7b3a04b4a,fe4fc80aa14544264b2eca38dbe85bd1,102.7,110.39
681bafe84c48e522bc72eba7b3a04b4a,5254f09164f6bcfba80a12e595ca4724,100.0,88.06
681bafe84c48e522bc72eba7b3a04b4a,545561642487bf6991898bd62e9c3172,0,0
681bafe84c48e522bc72eba7b3a04b4a,fde04f931b1efe670ec01ec59424cd20,120.0,116.67
681bafe84c48e522bc72eba7b3a04b4a,f85a47779c423d73ea3b2aa48c54ff8b,103.45,102.27
681bafe84c48e522bc72eba7b3a04b4a,093587100e2037b5dec3199d77b35e8b,0,0
681bafe84c48e522bc72eba7b3a04b4a,ce84530bdb8f4a9e7cf97e14d536b8a0,113.33,111.11
681bafe84c48e522bc72eba7b3a04b4a,59fa10b4c9f3cd3cf1048a41966fe24e,97.59,104.65
681bafe84c48e522bc72eba7b3a04b4a,68b4e768ed5b52bf2d2f882ebd051c66,0,0
68f62f1c5cb84257932676bef8cc7a1a,05acdf079fb7584b35de9ec52d486d02,83.05,91.53
68f62f1c5cb84257932676bef8cc7a1a,14f9bdcd40503a2caa3a0cb8d0d68e49,0,0
68f62f1c5cb84257932676bef8cc7a1a,06a5ada03328fca808144c85a73fd06b,96.39,100.0
68f62f1c5cb84257932676bef8cc7a1a,25cf5e1780ec195d1b11660bb9f10689,91.03,98.78
68f62f1c5cb84257932676bef8cc7a1a,e741e01157292e79ed64b86014039285,82.69,96.08
68f62f1c5cb84257932676bef8cc7a1a,feabbe3092a93fc40dd6d46228eb0158,0,0
68f62f1c5cb84257932676bef8cc7a1a,bca65b4d1889c9c4c97d5dfa6efb117b,107.02,94.83
68f62f1c5cb84257932676bef8cc7a1a,7d4a2b8dde866a2e6d1af135586f063d,0,0
68f62f1c5cb84257932676bef8cc7a1a,193fc4c980cdd1403355013364b9b08c,91.3,109.09
68f62f1c5cb84257932676bef8cc7a1a,f1858386f432e1bfcecd2ce32b210da6,0,0
68f62f1c5cb84257932676bef8cc7a1a,ee4f215cca5f13013a4925b66d1e1a4d,103.45,93.1
68f62f1c5cb84257932676bef8cc7a1a,67cbf4e4a852b1756f1f3710cbcfedf0,95.65,100.0
68f62f1c5cb84257932676bef8cc7a1a,61688de43946525c3bfab31dbdbf8cc7,0,0
68f62f1c5cb84257932676bef8cc7a1a,3624f9b65b645ac7969395f1cac609d1,100.0,94.87
68f62f1c5cb84257932676bef8cc7a1a,580107f7f90f25448af476de5ed9633a,81.58,94.87
68f62f1c5cb84257932676bef8cc7a1a,ed2c00d1cbd80e8b960a98d5ae0bda44,106.12,73.47
68f62f1c5cb84257932676bef8cc7a1a,8b27d0fe8268b3f83de96b7e198ca2c0,120.0,88.46
68f62f1c5cb84257932676bef8cc7a1a,4b35bf5cc8eebb940aa41c466bff7277,102.67,97.22
68f62f1c5cb84257932676bef8cc7a1a,b65cb97208a56cc4f7071616f1605b3d,106.45,98.44
68f62f1c5cb84257932676bef8cc7a1a,9d727edb4746e585028aabb9e1822cda,0,0
68f62f1c5cb84257932676bef8cc7a1a,f42e50d6a567798c9540b0cf7447337e,93.94,95.24
68f62f1c5cb84257932676bef8cc7a1a,8c646f2710d4f64955903039fdc6374e,85.33,98.57
68f62f1c5cb84257932676bef8cc7a1a,b43d8e250bbf5bf03bcbbd2f48141acd,93.94,107.35
68f62f1c5cb84257932676bef8cc7a1a,6a47aad050b23defa36c9d566a0570ff,77.27,69.57
68f62f1c5cb84257932676bef8cc7a1a,e9b4d02c8216e149e1b0c69c9feb6541,61.11,70.0
68f62f1c5cb84257932676bef8cc7a1a,fd5f6da99b2abc7327464a9135ccd904,0,0
68f62f1c5cb84257932676bef8cc7a1a,87d5036c732e89f1d2566f24b5c17113,101.14,101.18
68f62f1c5cb84257932676bef8cc7a1a,3affc10638c65869d7d1aa53290b22c2,0,0
68f62f1c5cb84257932676bef8cc7a1a,91766e9c4990a0f665ec890383f84359,0,0
68f62f1c5cb84257932676bef8cc7a1a,aed0411cb17a045654ad29b423260ebd,0,0
6b17d80707e8791747fabb15c754a6e7,5a634567f5022bf46e1c990096fceb9f,0,0
6b17d80707e8791747fabb15c754a6e7,59c61598abe68e36e2a0f6b24f5344a9,0,0
6b17d80707e8791747fabb15c754a6e7,ade82b71d52bf8ebd00f724b25c87e95,102.6,116.67
6b17d80707e8791747fabb15c754a6e7,7a1c1f680a11456d505f05fa70712213,100.0,100.0
6b17d80707e8791747fabb15c754a6e7,ffc3716da11461d5337f42c2e9590797,141.67,95.24
6b17d80707e8791747fabb15c754a6e7,16d76c912992709c8be29b896b8f9417,97.73,97.53
6b17d80707e8791747fabb15c754a6e7,71646c64f62c2748740c45b469e0d611,110.29,104.69
6b17d80707e8791747fabb15c754a6e7,758bfe4f98e1d0fc26ef37ef7f9688e4,0,0
6b17d80707e8791747fabb15c754a6e7,cf76849b2d40cd089fa8fe823846b717,0,0
6b17d80707e8791747fabb15c754a6e7,2ffe19dc39838eaa55a52d7b2fbd687c,97.59,107.5
6b17d80707e8791747fabb15c754a6e7,682ee02d38c947defb4cf5e30fba6f96,77.08,104.55
6b17d80707e8791747fabb15c754a6e7,745fd2a3e78aaceb805e7bc19cf5f126,0,0
6b17d80707e8791747fabb15c754a6e7,24e7fa348c6b922fe075358bdabc0b29,0,0
6b17d80707e8791747fabb15c754a6e7,d1159a16ddc833d8787756a5b90b9141,0,0
6b17d80707e8791747fabb15c754a6e7,3d784b11288b827cbd97d6dbcd6602ec,0,0
6b17d80707e8791747fabb15c754a6e7,255fe2a8be0ed5c06dd99969ab4fea55,0,0
6b17d80707e8791747fabb15c754a6e7,94e99d76e87ee926faab66d382b3a955,0,0
6b17d80707e8791747fabb15c754a6e7,52c6125836c465f4ac5232121dacb49d,71.88,111.76
6b17d80707e8791747fabb15c754a6e7,ff59dc439c6c323320bc355afe884fcb,0,0
6b17d80707e8791747fabb15c754a6e7,3626b893fc73a5cbd67d1ea48a5c7039,112.82,104.88
6b17d80707e8791747fabb15c754a6e7,0b978fcfa7f2ec839c563a755e345ff8,83.33,130.77
6b17d80707e8791747fabb15c754a6e7,bfef77a3e57907855444410d490e7bfd,0,0
6b17d80707e8791747fabb15c754a6e7,1a6703883f8f47bb4daf09c03be3bda2,111.59,93.06
6b17d80707e8791747fabb15c754a6e7,31598ba01a3fff03ed0a87d7dea11dfe,106.94,92.11
6b17d80707e8791747fabb15c754a6e7,a1591595c04d12e88e3cb427fb667618,102.41,100.0
6b17d80707e8791747fabb15c754a6e7,6f6a807d57aae8f651222523dc82dc35,97.92,97.96
6b17d80707e8791747fabb15c754a6e7,fbcda0bcb861e4726ca8871b8965ede4,100.0,125.0
6b17d80707e8791747fabb15c754a6e7,14de632b07100527b0ced12fd4eeffb7,0,0
6b17d80707e8791747fabb15c754a6e7,821887f9a002be16b5f79729fae59e01,0,0
6b17d80707e8791747fabb15c754a6e7,3d75035d20b173a867d4bf32c8a58f0b,121.21,108.33
70a984edc9dc4badf5c6be5835d6bdd4,ec3eb26ab9e0bcdf5f3031a9f41c8de5,107.23,106.02
70a984edc9dc4badf5c6be5835d6bdd4,99c5c3c644cec5a34a103d2c342b49bd,0,0
70a984edc9dc4badf5c6be5835d6bdd4,23ac8d5d5177ac07a13c2e09b36fa875,121.43,100.0
70a984edc9dc4badf5c6be5835d6bdd4,1b79692937a3433c730fda1c9848a158,104.05,108.11
70a984edc9dc4badf5c6be5835d6bdd4,a332971ac98803a5059664c432a420f5,107.41,106.02
70a984edc9dc4badf5c6be5835d6bdd4,5fd232375e25673e5a7ea79148b580e7,111.84,103.8
70a984edc9dc4badf5c6be5835d6bdd4,a811b9be4a6f970237dc876deb1c7303,126.67,86.67
70a984edc9dc4badf5c6be5835d6bdd4,a6dbbde894c43161e209766cf210a41d,0,0
70a984edc9dc4badf5c6be5835d6bdd4,ead40f339c8cec51277a00ce727bf90b,0,0
70a984edc9dc4badf5c6be5835d6bdd4,a78b94cd8bd99d6621af9965df740b9c,105.0,108.64
70a984edc9dc4badf5c6be5835d6bdd4,604cf20c0817fd4629c73902f4c6dd1c,123.91,97.73
70a984edc9dc4badf5c6be5835d6bdd4,0fb72becf2760a5039acf1bf9e6e4ed9,134.48,100.0
70a984edc9dc4badf5c6be5835d6bdd4,4f337e87813201f702810d4521f0c8ba,0,0
70a984edc9dc4badf5c6be5835d6bdd4,da217bfb57d487191f07658d51478cf6,0,0
70a984edc9dc4badf5c6be5835d6bdd4,80be35a1a47cbbefd4e0ca76eb28fcb4,180.0,120.0
70a984edc9dc4badf5c6be5835d6bdd4,c4d3f5f09856d59a1ebd1618e137dc57,0,0
70a984edc9dc4badf5c6be5835d6bdd4,a05b7a85a87b3c7789bf03ec6de8a132,98.46,103.12
70a984edc9dc4badf5c6be5835d6bdd4,6fd2a56d4457a4617bc4931d6c9f3f31,85.71,162.5
70a984edc9dc4badf5c6be5835d6bdd4,ec1701b0740d49558c0e4292fbcf5d28,93.65,107.58
70a984edc9dc4badf5c6be5835d6bdd4,0e35575a0624318cc691947fe700df94,150.0,77.78
70a984edc9dc4badf5c6be5835d6bdd4,355440241677831feb31321e4f47389c,150.0,77.78
70a984edc9dc4badf5c6be5835d6bdd4,fe4fc80aa14544264b2eca38dbe85bd1,108.06,116.39
70a984edc9dc4badf5c6be5835d6bdd4,5254f09164f6bcfba80a12e595ca4724,105.56,114.08
70a984edc9dc4badf5c6be5835d6bdd4,545561642487bf6991898bd62e9c3172,150.0,77.78
70a984edc9dc4badf5c6be5835d6bdd4,fde04f931b1efe670ec01ec59424cd20,125.64,119.05
70a984edc9dc4badf5c6be5835d6bdd4,f85a47779c423d73ea3b2aa48c54ff8b,104.84,112.7
70a984edc9dc4badf5c6be5835d6bdd4,093587100e2037b5dec3199d77b35e8b,0,0
70a984edc9dc4badf5c6be5835d6bdd4,ce84530bdb8f4a9e7cf97e14d536b8a0,93.62,120.45
70a984edc9dc4badf5c6be5835d6bdd4,59fa10b4c9f3cd3cf1048a41966fe24e,96.1,110.67
70a984edc9dc4badf5c6be5835d6bdd4,68b4e768ed5b52bf2d2f882ebd051c66,0,0
72deb55b6e864b5d58cd2900bf4079b4,fb64ca4b8beaf4c4c6e4575fe2f3abd7,137.66,104.0
72deb55b6e864b5d58cd2900bf4079b4,f3d6e924c2736c9e5771b0784e31c2df,0,0
72deb55b6e864b5d58cd2900bf4079b4,32c044aa84d75ccd78c3c9f2aeb33bd9,149.09,101.82
72deb55b6e864b5d58cd2900bf4079b4,7f438c18058290903c46dfe9d71bd68a,145.45,107.41
72deb55b6e864b5d58cd2900bf4079b4,8c7a7249d80b1489594b3a2a87f3f19d,128.57,100.0
72deb55b6e864b5d58cd2900bf4079b4,1dabb767e07d0aa702ee58d41c15eab1,117.65,103.03
72deb55b6e864b5d58cd2900bf4079b4,95920e4bf5b6c15ba8dffbf959b38ba5,142.62,96.55
72deb55b6e864b5d58cd2900bf4079b4,722a380c9b59ef42226e8d392824dcb9,142.86,101.82
72deb55b6e864b5d58cd2900bf4079b4,ef8b068ab7ac9d387b256404acd24cd5,96.67,114.81
72deb55b6e864b5d58cd2900bf4079b4,e49b2cc3f9aacd500b11a35b1c57112d,123.08,97.37
72deb55b6e864b5d58cd2900bf4079b4,36fdadf436b164ee29174c8e1fde7271,0,0
72deb55b6e864b5d58cd2900bf4079b4,942a84f05f4ab956125f68ec0963481f,160.0,60.0
72deb55b6e864b5d58cd2900bf4079b4,c950aaad2e56c87e9ac7281016d37cb6,115.0,102.78
72deb55b6e864b5d58cd2900bf4079b4,619d3e44dc84b366bd685de3e94b3bec,133.33,50.0
72deb55b6e864b5d58cd2900bf4079b4,18a823379f2bf4e4be8b419698cde91c,0,0
72deb55b6e864b5d58cd2900bf4079b4,44230324724c84f122ac62a5f0918314,108.33,142.55
72deb55b6e864b5d58cd2900bf4079b4,48ec4e6c52f418d5ca4ef510ba473ea0,106.9,146.55
72deb55b6e864b5d58cd2900bf4079b4,616281dee946056b071699476fdee9ec,102.86,133.33
72deb55b6e864b5d58cd2900bf4079b4,e814950408915f43de2b079dce7c21c5,103.23,143.08
72deb55b6e864b5d58cd2900bf4079b4,99104de2626f67c1fa2ce70504970c3f,120.0,131.25
